pid	n_ppi	cell_names	n_annotations	specificity
23725059	1	HEK293T,293T/AT1,A-549	3	2-4
23727861	1	HEK293T,LNCaP,RWPE-1,MEF (C57BL/6),DU145	5	5-9
23734815	1	LNCaP,22Rv1,DU145	3	2-4
23736031	1	MCF-10A,MCF-7,MCF-10AT,MDA-MB-231	4	2-4
23756845	1	MEF (C57BL/6),COS-7,A-549	3	2-4
23760478	1	116,HEK293T,U2OS,HeLa,HCT 116,HEK293	6	5-9
23762377	1	THP-1,MCF-7	2	2-4
23762421	1	+/+ (A),HEK293	2	2-4
23770238	1	LN-229,T98G,SK-BR-3	3	2-4
23776406	1	HEK293T,BL-21,MEF (C57BL/6),NIH 3T3,HEK293	5	5-9
23785518	1	BL-21,HeLa	2	2-4
23791943	1	BL-21	1	1
23792689	1	HEK293T	1	1
23795962	1	HEK293T	1	1
23798621	1	HEK293T,SK-BR-3,MCF-7,MDA-MB-453,MDA-MB-231	5	5-9
23799152	1	C2C12,HEK293T,HeLa,MCF-7/164R-7,RAW 264.7	5	5-9
23799914	1	HEp-2,PA1	2	2-4
23828567	1	K-562,NCI-H1299,ES-E14TG2a,HL-60,MEF (C57BL/6),Hs 906(A).M,HCT 116,HEK293	8	5-9
23838884	1	MCF-10A,HEK293T,BL-21,MCF-7,MCF-10AT,MDA-MB-231,HMEC-1,BL-6,U2OS,HeLa,76NE6	11	10+
23849790	1	SUP-T1,HEK293T,Jurkat,HeLa	4	2-4
23850221	1	BE10,HEK293T,MEF (C57BL/6)	3	2-4
23851565	1	HEK293T	1	1
23855374	1	SGC-7901	1	1
23856421	1	HEK293T	1	1
23863747	1	SW1353	1	1
23864707	1	HeLa,COS-7	2	2-4
23870315	1	OHP7D7.2.3,HEK293T,MEF (C57BL/6),A-549	4	2-4
23871208	1	HMN-1,HEK293T,RAW 264.7	3	2-4
23874389	1	HEK293T	1	1
23895345	1	HEK293T,BL-21,HeLa	3	2-4
23897890	1	DD2989,DD2985,GM02991,CT 1,DD2992,NY,DD2977,GM02990,HeLa,GM02997,GM02993,HY3-11.27	12	10+
23932588	1	BL-21,HEW,MEF (C57BL/6),SF268	4	2-4
23932590	1	DD1912,Sf9,HEK293	3	2-4
23935490	1	HEK,HEK293T,HeLa	3	2-4
23935871	1	IMR-90,MCF-7,JON,HeLa	4	2-4
23940795	1	U-87MG ATCC,CT 1,HEK293T,Rat1,BL-21,PC12,HEK293	7	5-9
23949442	1	HEK293T,SH-SY5Y	2	2-4
23951545	1	HMN-1,HEK293T,BL-21,Sf9,U2OS,HeLa,MEF (C57BL/6),HEK293	8	5-9
23954233	1	C2C12,HEK,HEK293T	3	2-4
23966832	1	SNU-977,HeLa,HEK293	3	2-4
23967213	1	HEK293T,BL-21,U2OS,Ca Ski,SiHa	5	5-9
23977378	1	HeLa,LNCaP,MCF-7,HCT 116,PC-3,MDA-MB-231	6	5-9
23981651	1	Hep-G2,SK-HEP-1,Hep 3B2.1-7,Huh-7	4	2-4
23988114	1	HEK293T,BL-21	2	2-4
23994010	1	HG-261,U268	2	2-4
23995758	1	HEK293T,PA1,BL-6,HeLa	4	2-4
24000165	1	SK-RC-47,HeLa,HEK293	3	2-4
24001151	1	LNCaP,DU145	2	2-4
24002598	1	MIA PaCa-2,NCI-H1299,CFPAC-1,LNCaP,PANC-1,Hep-G2,Panc 04.03,DD0327,C0203	9	5-9
24003026	1	HEK293T,BL-21	2	2-4
24013921	1	CT 1	1	1
24021649	1	U-87MG ATCC	1	1
24023879	1	7E12H12,HeLa,N1024,U-373MG ATCC	4	2-4
24029002	1	PC12,SH-SY5Y	2	2-4
24035709	1	Hep 3B2.1-7	1	1
24037342	1	A-375,WM266-4,MEF (C57BL/6)	3	2-4
24039897	1	HEK293T,MCF-7,MDA-MB-453,PC-3,MDA-MB-231	5	5-9
24042052	1	SF268	1	1
24063750	1	BL-21,PC12	2	2-4
24075993	1	MCF-7,MDA-MB-157,Capan-1,SW620,BT-549,HCT 116,HT-29,HEK293	8	5-9
24076122	1	HEK293T,BL-21,Rh30,NIH 3T3,SW480	5	5-9
24077285	1	U-87MG ATCC,CHO,U-251MG,COS-7	4	2-4
24078252	1	HEK293T,MEF (C57BL/6),WA09	3	2-4
24078263	1	HCT 116,PC12,SH-SY5Y	3	2-4
24086586	1	PC12,ES-E14,HeLa	3	2-4
24086678	1	HEK,MEF (C57BL/6),HEK293	3	2-4
24086733	1	Sh #1,TF-1,HEK293	3	2-4
24095058	1	HG-261,N2.261,BL-21,BL-7	4	2-4
24098548	1	BL-21,SH-SY5Y	2	2-4
24099634	1	ACC-LC-80,HEK293	2	2-4
24113872	1	HEK293T,SH-SY5Y	2	2-4
24117850	1	PC12,NIH 3T3,HeLa,Schneider 2	4	2-4
24130731	1	HMN-1,Caco-2	2	2-4
24141705	1	HEK293T,U-937	2	2-4
24143256	1	NCI-H1299,HEK293T,U2OS,HEK293	4	2-4
24155957	1	BL-21,HMy2.C1R	2	2-4
24161670	1	HEK293	1	1
24165937	1	MDCK,Hep-G2,HeLa,MDCK-II	4	2-4
24174547	1	SGC-7901,NCI-H1299,HEK293T,HEK,SJSA-1,U2OS,HeLa,MEF (C57BL/6),HCT 116,A-549	10	10+
24176932	1	HEK293-FT,U2OS,HeLa,SH-SY5Y	4	2-4
24198286	1	MC-38	1	1
24205110	1	MIA PaCa-2,BL-21,PANC-1	3	2-4
24205284	1	AsPC-1,MIA PaCa-2,HMN-1,LNCaP,MCF-7,PANC-1,NIH 3T3,HEK293	8	5-9
24207054	1	CHO,MEF (C57BL/6)	2	2-4
24207125	1	BL-21	1	1
24209961	1	BL-21,HCEC 1CT+7,AND-1,MEF (C57BL/6)	4	2-4
24210660	1	BL-21,As4.1,PC12,Sf9,Schneider 2	5	5-9
24211445	1	MDA-MB-231	1	1
24211834	1	NCI-H226,HeLa	2	2-4
24217340	1	HEK,Sf9,HEK293T,BL-21,DD2221,NIH 3T3	6	5-9
24220190	1	Hep-G2,ND04069,BEL-7402,BCIRL-TcA-CLG1,HL	5	5-9
24224465	1	Hep-G2,COS-1	2	2-4
24225776	1	HEK293T	1	1
24234454	1	mHypoE-N47,HEW,U2OS,HeLa	4	2-4
24240108	1	IGSK-1,NCI-H1299,RF-1,SNU-1	4	2-4
24244542	1	NIH 3T3,U2OS,SaOS-2,HCT 116	4	2-4
24274578	1	MDA-MB-435,BEL-7402,NIH 3T3,HCCLM3,Hep-G2,SMMC-7721	6	5-9
24291004	1	TALL-1 [Human adult T-ALL],HEK293T,U2OS	3	2-4
24298989	1	C2C12	1	1
24302573	1	HEK293T,A2H,MEF (C57BL/6)	3	2-4
24303155	1	COS-1,HEK293T,HEK293	3	2-4
24305054	1	HEK293T/17,Sf9,HEK293	3	2-4
24311986	1	MCF-10A,HEK293T,BL-21,MCF-7,Sh #1,MCF-10AT,COS-7	7	5-9
24315104	1	HEK293T,L-1 [Human ovarian carcinoma]	2	2-4
24316673	1	BJAB,Jurkat,HeLa	3	2-4
24316736	1	BL-21	1	1
24330068	1	HL-60,LNCaP,PC12	3	2-4
24330518	1	MCF-7,MCF-10AT	2	2-4
24330623	1	MDCK,GM00970	2	2-4
24336083	1	Raji,NCI-H1299,MEF (C57BL/6),SaOS-2,HEK293/AT1,HEK293	6	5-9
24336198	1	97-6,Sf9,Hs 898.T,HEK293T,U-937,F64.5	6	5-9
24337384	1	HEK293T,MOPC-21	2	2-4
24340059	1	U-87MG ATCC,U-251MG	2	2-4
24344117	1	A1 [Human leukemia],MCF-10A,HEK293T,BT-549,HCT 116,MCF-10AT	6	5-9
24347472	1	22Rv1,MDA-PCa-2a,HEK293T,ARCaP,LNCaP,PC-3,DU145	7	5-9
24362532	1	U-87MG ATCC,LN-229,U-251MG	3	2-4
24385928	1	BL-6,HEK293	2	2-4
24389026	1	K-562	1	1
24394384	1	Sf9,HeLa,HEK293	3	2-4
24416372	1	U2OS,HeLa,NIH 3T3,HEK293	4	2-4
24417208	1	Sf9,PC12,HEK293,HEK293-F	4	2-4
24423233	1	HEK293T,BL-21	2	2-4
24423875	1	NIH 3T3,U2OS	2	2-4
24441041	1	T-47D,MDA-MB-175-VII,MCF-7,HEK293	4	2-4
24447999	1	HaCa-4,NIH 3T3,Ba/F3,HaCaT,B16V,HEK293	6	5-9
24454762	1	NCI-H1299,T-REx-293,U2OS,HeLa,HCT 116	5	5-9
24457959	1	BL-21,U2OS,HeLa,HEK293	4	2-4
24457966	1	NCI-H1299,HEK293T,HEK	3	2-4
24462250	1	CHO	1	1
24464040	1	HEK293	1	1
24465693	1	HEK293T,8A2N,HEK293	3	2-4
24469038	1	U2OS,SaOS-2,HCT 116	3	2-4
24474193	1	PANC-1	1	1
24475098	1	HEK,PC12,HEK293,SH-SY5Y	4	2-4
24480624	1	HEK293T,LNCaP,LAPC-4,22Rv1,DU145	5	5-9
24489825	1	HMN-1,K-562,CHO,CEM.NKR,Jurkat,HEK,CCRF-CEM,HeLa,HEK293	9	5-9
24498333	1	NCI-H460,A-549	2	2-4
24508459	1	22Rv1,HEK293T,4C2.4A7.5H11,LNCaP	4	2-4
24509834	1	M299	1	1
24525231	1	NCI-H1299,NCI-H1703,NCI-H1869,NCI-H358,A-549	5	5-9
24525236	1	KBM-3,Ba/F3,MV4-11,U-937,HEK293-EBNA	5	5-9
24529102	1	BJAB,HEK293-A,BOSC-23,MEF (C57BL/6),SU-DHL-2,HL	6	5-9
24529480	1	LNCaP,2.03.7,COS-7	3	2-4
24548923	1	Raji,HEK293T,D10,Jurkat,MM649	5	5-9
24555568	1	HMN-1,PC12,HeLa	3	2-4
24556679	1	HEK293T,M299,HeLa,MEF (C57BL/6)	4	2-4
24558487	1	HEK293T,HeLa,Jurkat	3	2-4
24561578	1	HMN-1,RAW 264.7	2	2-4
24568222	1	AsPC-1,Capan-2,HeLa,PANC-1	4	2-4
24574519	1	HEK293T,MDA-MB-231,MDA-MB-231-luc2-LN,MEF (C57BL/6),BT-549	5	5-9
24578159	1	HEK293T,RAW 264.7	2	2-4
24578532	1	HPC-1,HeLa	2	2-4
24586174	1	HeLa,MEF (C57BL/6),HL,U-373MG ATCC	4	2-4
24587252	1	Ba/F3,SW620	2	2-4
24590070	1	DT40-CARD11(-/-),HEK293T,BL-21,NIH 3T3	4	2-4
24590075	1	HEK293T,D264,BL-21,U2OS,HEK293,MDA-MB-231	6	5-9
24603153	1	EJ	1	1
24614038	1	HEK293	1	1
24614225	1	HEK293T,HEK293	2	2-4
24618291	1	U2OS,HEK293-EBNA,HCT 116,HEK293	4	2-4
24642144	1	A-431,HEK293T,HEK293	3	2-4
24643130	1	AsPC-1,Hep-G2,HEK293T,LoVo,HCT 116,HT-29	6	5-9
24643253	1	MEF (C57BL/6),HT-29,HEK293	3	2-4
24647988	1	LNCaP,LNCaP C4-2,MV-522,Hep 3B2.1-7	4	2-4
24650032	1	LN-229,NCI-H3255	2	2-4
24656771	1	HEK293T,Sf9,MEF (C57BL/6)	3	2-4
24657799	1	Hep-G2,MEF (C57BL/6),HEK293	3	2-4
24658080	1	HEK293	1	1
24670641	1	MCF-10A,Hs 578T,MDA-MB-436,HEK293T,ZR-75-1,SK-BR-3,MCF-7,MDA-MB-157,MCF-10AT,MDA-MB-231,MDA-MB-468,DD3506	12	10+
24684802	1	MLE-12,MDCK,PC-3,HL,MDA-MB-231,HEK293,A-549	7	5-9
24695549	1	HEK293T,MCF-7,HCC1937	3	2-4
24704786	1	BL-21,Sf9	2	2-4
24706939	1	HEK293T,H9c2(2-1),RAW 264.7,Hep-G2,HeLa,HEK293	6	5-9
24712655	1	HEK293T,BLUE-1,U-937,HeLa	4	2-4
24722297	1	HEK293T,HeLa,MEF (C57BL/6),HEK293,HeLa S3	5	5-9
24722501	1	BxPC-3,HEK293T,PANC-1	3	2-4
24728180	1	HMN-1,EJ,U2OS,HeLa,SK-N-BE(2)-C,C0032,SK-N-SH	7	5-9
24728382	1	HEK293T,U2OS,MEF (C57BL/6),SiHa,MDA-MB-231	5	5-9
24728990	1	CT 1,HEK293T,NIH 3T3,SW1353,MEF (C57BL/6),HEK293	6	5-9
24735925	1	HEK293T,Jurkat,HL-60,U-937	4	2-4
24736394	1	HeLa,HEK293,SW480	3	2-4
24739512	1	HEK293T/17,NCI-H1299,HEK293T,HeLa	4	2-4
24740233	1	HEK293T,BL-21,COS-7,PC12	4	2-4
24751536	1	A-431,HeLa	2	2-4
24756126	1	C2C12,Hep-G2,Hs 578T,HepG3,MEF (C57BL/6)	5	5-9
24766807	1	HEK293T,NIH 3T3,MEF (C57BL/6),HEK293	4	2-4
24795145	1	U-937,HeLa,HEK293,RAN-2	4	2-4
24823443	1	U-87MG ATCC,NCI-H1299,C6-3,HCT 116,COS-7,HEK293	6	5-9
24823796	1	As4.1,NCTC clone 929,HeLa	3	2-4
24835508	1	HeLa,HCT 116	2	2-4
24842878	1	HeLa,HET-1A,Schneider 2,HEK293	4	2-4
24847877	1	Expi293F,BL-21,PC6-16,AS-H 1	4	2-4
24849605	1	HEK293T,ARPE-19,HEK	3	2-4
24850911	1	Sf21,BL-21,C2C12,BHK-21	4	2-4
24857547	1	MCF-10A,MCF-10-2A,C2199,HEK293T,MCF-7,MCF-10AT,MDA-MB-231,MEF (C57BL/6)	8	5-9
24859015	1	BL-21,SK-N-BE(2)	2	2-4
24863065	1	PC 61-5-3,HEp-2,HEK293T,HeLa,Plat-E	5	5-9
24870244	1	Hep-G2,HEK293-A,U2OS	3	2-4
24872507	1	HeLa B,HEK293T,BL-21,R5-28 clone C7,U2OS,HeLa	6	5-9
24880667	1	HEK293T,NIH 3T3	2	2-4
24882218	1	HEK293T,HeLa,MEF (C57BL/6),A-549	4	2-4
24882516	1	HEK293T,HEK293-A,HEK293	3	2-4
24884338	1	EC9706 clone EC3,BL-21	2	2-4
24884509	1	HEK293T,Hep-G2,Hep 3B2.1-7,HEK293	4	2-4
24896564	1	BL-21,Sf9	2	2-4
24901053	1	NCTC clone 929,MCF-7/E6,NCI-H1299,HEK293T,U2OS,HeLa,MCF-7,HCT 116,PC6-3,MDA-MB-231	10	10+
24909990	1	HEK293T,SK-N-BE(2)-C,9BG5,HEK,HEK293S	5	5-9
24913494	1	DuCaP,HeLa,LNCaP,PC-3	4	2-4
24931513	1	BL-21,HeLa,HCT 116	3	2-4
24931576	1	HEL,K-562,HT-29,HEK293,GM00562	5	5-9
24937458	1	T-47D,BL-6,HeLa,T-47,MCF-7,HCC2157,MDA-MB-231	7	5-9
24945773	1	HEK293T,HEK,HeLa,COS-7,HEK293	5	5-9
24952875	1	Jurkat,U-937,HeLa	3	2-4
24957337	1	BL-21,HeLa,HEK293,BHK-21	4	2-4
24960263	1	Hep-G2,HeLa	2	2-4
24963029	1	HMN-1,HEK293	2	2-4
24966277	1	GM06914,U2OS,HeLa,MEF (C57BL/6),MCF-7,HEC-59,A-549	7	5-9
24976139	1	A-431,HEK293T,HeLa,HEK293-EBNA,T-REx-HeLa	5	5-9
24982244	1	HEK293	1	1
24983867	1	RGC-5,NIH 3T3,HeLa,HeLa S3	4	2-4
24991765	1	M275,CHO,HEK,HEK1.1,HEK293	5	5-9
25009464	1	T-REx-293,HEK293,SH-SY5Y,A-549	4	2-4
25024377	1	HEK293T,HeLa,MEF (C57BL/6),HEK293	4	2-4
25026078	1	HEK293T,NIH 3T3	2	2-4
25029497	1	JON,HEK293T,HEK293,SH-SY5Y	4	2-4
25043298	1	MCF-10A,U-251MG,215-2,MCF-10AT	4	2-4
25056273	1	HCC1937,GM00988,COS-7	3	2-4
25062958	1	SW480,HUVEC-C	2	2-4
25070956	1	Hs 578T,HFF-1,NIH 3T3,MDA-MB-231,MEF (C57BL/6)	5	5-9
25084355	1	REC-1,HEK293T,293/hTLR5,HeLa,HEK293	5	5-9
25105592	1	NCI-H1299,MCF-7,HCT 116	3	2-4
25116336	1	MIA PaCa-2,BL-21,HaCaT,HaCa-4	4	2-4
25117454	1	Hep-G2,BL-21,Jurkat	3	2-4
25131202	1	JON,T-REx-293,U2OS,HeLa,HEK293	5	5-9
25135298	1	WM47,HEK293T,BOSC-23,MOLT-4,HEK293,LI 66	6	5-9
25137142	1	BL-21,U2OS,NIH 3T3,HEK293	4	2-4
25147208	1	HeLa	1	1
25152161	1	HEK,HeLa,HEK293	3	2-4
25156254	1	Sf9,U2OS,hTERT-RPE1,A-549	4	2-4
25158237	1	NCI-H1299,HeLa,HEK293	3	2-4
25170085	1	HeLa	1	1
25180228	1	SW48,MCF-10A,HEK,BJ1-hTERT,HMEC-1,HEK293T,HCT 116	7	5-9
25184665	1	PC12,HEK293-FT,HEK293	3	2-4
25202994	1	HEK293T,HEK293	2	2-4
25204354	1	SGC-7901,HEK293T,CHO,HeLa	4	2-4
25204797	1	HUVEC-C	1	1
25215947	1	HEK293T,HeLa,MEF (C57BL/6),HEK293	4	2-4
25216527	1	HCT 116	1	1
25218743	1	HEL,NCI-H1299,LNCaP,PC-3,SW13,NIH 3T3,PC3-MM2,MEF (C57BL/6),HBEC1-KT,DU145,HOP-92,A-549	12	10+
25231079	1	HEK293T,Z2	2	2-4
25232951	1	MIN6,M35/01	2	2-4
25237187	1	C2C12,HEK,CHO,HEK293-EBNA,I 6	5	5-9
25253721	1	HMN-1,CHO,Caco-2,AND-1	4	2-4
25254379	1	HeLa,RAW 264.7,HEK293	3	2-4
25261371	1	U-87MG ATCC	1	1
25262827	1	BL-21,C2C12	2	2-4
25266422	1	MRC-5,MDA-MB-435,HEK293T,90-8	4	2-4
25268038	1	MIA PaCa-2,K-562,HEK293T,MCF-7,HCT 116,As4.1,ME-180	7	5-9
25274033	1	WILL-2,VCaP,Hep-G2,22Rv1,HEK293T,HeLa,LNCaP,PC-3,DU145,LAPC-4	10	10+
25277184	1	Hep-G2,U2OS,MCF-7,HCT 116	4	2-4
25285302	1	MDCK	1	1
25286246	1	BL-21,HEK293	2	2-4
25294835	1	BL-21,HeLa	2	2-4
25296192	1	HEK293T,HeLa,As4.1,HEK293	4	2-4
25298122	1	Granta-519,BL-41,HEK293T,HeLa,NIH 3T3	5	5-9
25299066	1	HBL-6,HMN-1,BJAB,HEp-2,A7d,HEK293T,Rat1,BCBL-1	8	5-9
25306901	1	HMN-1,HEK293T,ES[MC1R(20):tetHoxa9(19)],HL-60,HEK293	5	5-9
25313645	1	LNCaP,U2OS,HeLa,HCT 116	4	2-4
25314077	1	HEK293T,GM02063,Schneider 2,U266B1,KMM-1	5	5-9
25314967	1	MRC-5,HEK293T	2	2-4
25316086	1	HEK293T,N1024	2	2-4
25321483	1	HMN-1,HCT 116,HT-29	3	2-4
25330247	1	6E6,HEK293	2	2-4
25331851	1	HMN-1,NCI-H1299,U2OS	3	2-4
25336640	1	HEK293T,U2OS,HeLa	3	2-4
25341034	1	MIA PaCa-2,BxPC-3,Panc 02.03,PANC-1,PC2,Panc02	6	5-9
25350771	1	BL-21,C2C12	2	2-4
25353163	1	BJ1-hTERT,K-562,HEK293T,MEF (C57BL/6)	4	2-4
25355043	1	U2OS,HeLa,MEF (C57BL/6),HEK293,A-498	5	5-9
25360523	1	IHKE-1,NIH 3T3,HeLa,COS-7,SH-SY5Y,A-549	6	5-9
25363763	1	HEK293T,CT26,Jurkat,NIH 3T3,HeLa,TK#1,HEK293	7	5-9
25366495	1	HEK293	1	1
25379016	1	Z2,UM-SCC-46,SCC-13,UM-SCC-1	4	2-4
25383140	1	HeLa,3T3-Swiss albino,MEF (C57BL/6),PANC-1,NIH 3T3,HEK293	6	5-9
25385192	1	HEK293T,U2OS	2	2-4
25388970	1	NCI-H1299,HeLa	2	2-4
25394790	1	HEK293T,Jurkat,MOLT-3,CCRF-CEM	4	2-4
25402481	1	BL-21,hTERT-RPE1	2	2-4
25404403	1	BL-41,BL-21	2	2-4
25417160	1	Hep-G2,NCI-H661,BT-549	3	2-4
25419843	1	HEp-2,HEK293T,U2OS,HeLa,MEF (C57BL/6),SK-N-SH	6	5-9
25425574	1	HEK293T,MCF-7,HL,NIH 3T3,MDA-MB-231,H9,MEF (C57BL/6),A2058,WM278,HEK293,S462	11	10+
25435325	1	HEK293T,HeLa,HEK293-F	3	2-4
25435364	1	NCI-H1299,HCT 116	2	2-4
25446991	1	HeLa,SH-SY5Y	2	2-4
25466238	1	E 20	1	1
25471887	1	CHO-K1	1	1
25474007	1	A-431,HEK293T,HeLa,MEF (C57BL/6)	4	2-4
25476903	1	HEK293T,Jurkat,HEK,MEF (C57BL/6)	4	2-4
25483191	1	PC-3U,MD,MDA-MB-468,MEF (C57BL/6),HaCaT,PC-3,MDA-MB-231	7	5-9
25484083	1	NCTC clone 929,HEK293T,RAW 264.7,Jurkat	4	2-4
25486864	1	HEK293T,U266B1,HEK293	3	2-4
25499532	1	HEK293-FT	1	1
25517749	1	NIH 3T3,Sf9	2	2-4
25522242	1	MCF-10A,HEK293,MCF-10AT	3	2-4
25547493	1	16HBE14o-,HEK293T,MCF-7,NCI-H460,SK-MES-1,A-549	6	5-9
25562883	1	HeLa	1	1
25565632	1	HEK293T,HaCaT	2	2-4
25578727	1	HEK293T,MCF-7,U2OS,HCT 116	4	2-4
25578875	1	HEK293T	1	1
25587023	1	MCF-10A,MDA-MB-435,HEK293T,MCF-7,HCC1954,MLF,MDA-MB-231	7	5-9
25590633	1	S16,SH-SY5Y	2	2-4
25611387	1	U2OS	1	1
25622091	1	ROB-C8a,BL-21,HEK293	3	2-4
25622105	1	NCI-H1299,HEK293T,MCF-7,HCT 116	4	2-4
25622187	1	PC-3U,LNCaP,PC-3	3	2-4
25633294	1	NCI-H1299,HEK293	2	2-4
25633977	1	HEK293T,Jurkat,Sf9,HeLa,HeLa M,HEK293	6	5-9
25642963	1	PC-10,MDA-MB-436,HEK293T,BL-21,Sf9,U2OS,HeLa,MEF (C57BL/6),A2780	9	5-9
25652011	1	OHP7D7.2.3	1	1
25653167	1	HeLa,HCT 116	2	2-4
25654263	1	BL-21	1	1
25659151	1	PC-10,HEK293-Nav 1.3,HEK293	3	2-4
25659156	1	HeLa,MEF (C57BL/6),NIH 3T3,RAN-2	4	2-4
25662213	1	MRC-5,PC-10,BL-21	3	2-4
25669978	1	HONE-1,CNE-2,CNE-1,HMEC-1,NP69SV40T	5	5-9
25675982	1	HEK293T,WILL-2,HeLa	3	2-4
25678665	1	ME1,U-937	2	2-4
25684574	1	HEK293T	1	1
25699710	1	BJ1-hTERT,HeLa	2	2-4
25700560	1	MDA-MB-231,Schneider 1,C2C12,JC,NCTC clone 929,T.T	6	5-9
25713138	1	BL-21,HeLa,NIH 3T3	3	2-4
25714926	1	K-562,HEK293T,ACC-LC-80,HEK293,EA.hy 926	5	5-9
25720963	1	MCF-7,H1HeLa,hTERT-RPE1,HEK,HeLa,MEF (C57BL/6),HEK293	7	5-9
25732823	1	HEK293T,BL-21,IMR-90,MDA-MB-231,U2OS,HeLa,MEF (C57BL/6),A-549	8	5-9
25739118	1	MCF-10A,MDA-MB-468,MBA-1,MCF-7,MDA-MB-231	5	5-9
25740315	1	HEK,HL-60,HT22,CHO,HeLa,W1,HEK293	7	5-9
25752543	1	CHO	1	1
25753158	1	AsPC-1,Capan-1,MIA PaCa-2,HEK293T,CFPAC-1,HeLa,SW1990,PANC-1	8	5-9
25760078	1	C0807,LN-229,HEK293-FT	3	2-4
25763818	1	HMN-1,RAW 264.7,293/hTLR5,HeLa,HEK293	5	5-9
25764135	1	MCF-10A,HEK293T,HeLa,IF6,MDCK,MCF-10AT,MDCK-II	7	5-9
25766235	1	HeLa,HEK293	2	2-4
25766326	1	HEK293T	1	1
25768649	1	Hep-G2,HeLa,HEK293	3	2-4
25773675	1	NCI-H1299,MCF-7,hTERT-RPE1,UCSD241i-APP2-3,HEK,HEK293,SH-SY5Y	7	5-9
25774383	1	3T6-Swiss albino,CHO,HL,Royan N64	4	2-4
25792330	1	HEK293T	1	1
25793261	1	U-87MG ATCC,U-118MG,EMT6,HT-29,A-549	5	5-9
25800552	1	HG-261,BL-21,HCN-2	3	2-4
25818514	1	HEK293T,MC3T3-E1,MC3T3	3	2-4
25818647	1	HEK293T,RAW 264.7,HeLa,HeLa S3	4	2-4
25837623	1	HEK293T,HCT 116,HEK293	3	2-4
25839164	1	AsPC-1	1	1
25843776	1	HEK293-A,SCC-13	2	2-4
25848931	1	HEK293T,T-REx-293,HeLa,MEF (C57BL/6),HEK293	5	5-9
25853104	1	HCC827,NCI-H1650,NCI-H1299,HCC827 GR1,NCI-H1975	5	5-9
25855297	1	HEK293S,HEK293T,HEK293	3	2-4
25855785	1	SW480,HCT 116	2	2-4
25864644	1	NIH 3T3,HEK293	2	2-4
25873175	1	JON,SNU-1214,HEK293T,LB771-HNC	4	2-4
25877869	1	HEK293T	1	1
25888394	1	Sf9,FW3-47	2	2-4
25893308	1	U-87MG ATCC,HMN-1,T98G,T98	4	2-4
25893917	1	J3T,MCF-10A,HEK293T,MCF-10AT,TALH SVE.1,MCF10DCIS.com,A-549	7	5-9
25896326	1	THP-1,U2OS,HeLa,MCF-7,U-251MG,Jurkat,NTERA-2,HEK293,SH-SY5Y,MDA-MB-231	10	10+
25901786	1	M8166,HEK293T,CCRF-CEM,H9,HEK293	5	5-9
25909997	1	BTI-Tn-5B1-4,Sf21,MCF-7,HCC1937,U2OS,HeLa	6	5-9
25911675	1	HaCa-4,U2OS,HaCaT	3	2-4
25913861	1	HEK293T,8A2N	2	2-4
25915125	1	HMN-1,K-562,HEK293T,U-937	4	2-4
25923214	1	116,NCI-H1299,BL-41,HEK293T,HT-144,MCF-7,A-549	7	5-9
25939603	1	OP9,MCF-7,HeLa,MEF (C57BL/6)	4	2-4
25959226	1	BL-21,HeLa,Schneider 2	3	2-4
25960197	1	Capan-1,HEK293T,BL-21,HeLa,HCT 116,PANC-1,PC-3,A-549	8	5-9
25961935	1	HEK293T,NIH 3T3,HEK293S,HEK293	4	2-4
25970784	1	HONE-1,A-431,NPC/HK1,MCF-7	4	2-4
25979343	1	BL-21,Jurkat	2	2-4
25997740	1	NCI-H1299,WM266-4,A-549	3	2-4
26005835	1	SW48,HCT 15,PC12,NCI-H60	4	2-4
26006083	1	Sf21,HEK293	2	2-4
26008745	1	Sf9,HeLa,SK-MEL-100	3	2-4
26018553	1	HEK293T,COS-1,U-937,HCT 116	4	2-4
26025129	1	HuT 78,HEK,Jurkat,HEK293	4	2-4
26027934	1	HEK293T,WM793,Jurkat,A-375,DD1113,HeLa,1205Lu	7	5-9
26036343	1	HCEC 1CT,MCF-7,HCT 116,MDA-MB-231	4	2-4
26037302	1	LLC-WRC 256,A-431,CHO,16B,MCF-7,PC-3	6	5-9
26046540	1	HEK293T,HaCa-4,HaCaT,HEK293	4	2-4
26051713	1	HEK293T,OP9,NIH 3T3,HEK293S,U2OS	5	5-9
26053091	1	HMN-1,IN157,HEK293T,CH-157MN,PC12	5	5-9
26056081	1	U-87MG ATCC,T98G,T98,NIH 3T3	4	2-4
26056141	1	NCTC clone 929,NCI-H1299,HEK293,UM-SCC-11B	4	2-4
26067607	1	HEK293T,Z2	2	2-4
26074133	1	BL-21	1	1
26077708	1	HEK293T,HEK,HEK293-A	3	2-4
26079537	1	HCC1806,BL-21,HEK293-FT,HeLa,HEK293,A-549	6	5-9
26097998	1	HEK293T,MDA-MB-468,HCT 116,DU145	4	2-4
26098573	1	J774,RG-269,BL-6,HeLa	4	2-4
26105074	1	CEM.NKR-CCR5,CCRF-CEM,HEK293T,HeLa.P3,HeLa,R-3327-H	6	5-9
26115316	1	BL-21,HeLa	2	2-4
26121039	1	BL-21,BL-14,HeLa,F23	4	2-4
26123262	1	HEK293T,HEK293	2	2-4
26126536	1	HEK293T,BL-21,HeLa,HEK293	4	2-4
26141599	1	HEK293	1	1
26148048	1	HEK293T	1	1
